DATAFLOW,LAST UPDATE,freq,coicop18,statinfo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2003,118.49,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2004,132.30,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2005,136.98,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2006,152.33,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2007,149.09,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2008,136.26,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2009,134.33,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2010,122.92,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2011,123.18,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2012,153.92,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2013,133.17,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2014,131.25,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2015,123.93,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2016,119.73,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2017,114.14,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2018,102.07,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2019,109.99,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2020,99.52,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2021,101.80,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2022,107.70,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2023,103.49,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2024,103.13,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2025,92.70,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Slovakia,2026,80.74,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2001,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2002,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2003,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2004,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2005,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2006,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2007,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2008,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2009,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2010,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2011,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2012,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2013,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2014,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2015,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Türkiye,2016,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2001,26.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2002,26.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2003,26.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2004,24.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2005,26.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2006,29.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2007,37.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2008,32.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2009,43.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2010,44.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2011,41.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2012,52.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2013,45.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2014,42.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2015,40.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,United Kingdom,2016,33.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Kosovo*,2017,25.80,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Kosovo*,2018,24.90,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Kosovo*,2019,27.81,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Kosovo*,2020,26.50,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Kosovo*,2021,26.40,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Kosovo*,2022,28.30,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Kosovo*,2023,26.94,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Kosovo*,2024,30.19,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Kosovo*,2025,26.70,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy,Item weights,Kosovo*,2026,29.29,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Albania,2016,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Albania,2017,30.19,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Albania,2018,30.40,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Albania,2019,30.45,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Albania,2020,28.07,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Albania,2021,29.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Albania,2022,27.38,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Albania,2023,23.84,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Albania,2024,25.10,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Albania,2025,24.13,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Albania,2026,23.62,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2001,25.70,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2002,6.48,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2003,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2004,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2005,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2006,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2007,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2008,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2009,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2010,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2011,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2012,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2013,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2014,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2015,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2016,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2017,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2018,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2019,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2020,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2021,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2022,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2023,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2024,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2025,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Austria,2026,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2001,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2002,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2003,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2004,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2005,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2006,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2007,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2008,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2009,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2010,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2011,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2012,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2013,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2014,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2015,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2016,0.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2017,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2018,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2019,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2020,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2021,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2022,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2023,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2024,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2025,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Belgium,2026,0.00,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2001,94.00,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2002,93.23,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2003,104.01,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2004,107.28,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2005,74.28,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2006,67.80,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2007,55.95,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2008,56.35,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2009,55.29,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2010,48.40,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2011,46.85,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2012,50.47,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2013,58.20,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2014,49.23,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2015,54.04,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2016,49.83,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2017,46.80,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2018,50.20,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2019,48.27,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2020,48.84,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2021,55.04,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2022,56.54,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2023,45.23,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2024,53.89,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2025,39.79,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Bulgaria,2026,45.73,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Switzerland,2015,26.06,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Switzerland,2016,24.44,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Switzerland,2017,25.43,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Switzerland,2018,25.14,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Switzerland,2019,25.88,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Switzerland,2020,22.79,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Switzerland,2021,26.81,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Switzerland,2022,26.81,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Switzerland,2023,26.99,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Switzerland,2024,25.05,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Switzerland,2025,24.97,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Switzerland,2026,23.77,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2001,22.87,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2002,20.12,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2003,19.94,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2004,21.65,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2005,20.30,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2006,27.06,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2007,29.45,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2008,29.39,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2009,33.64,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2010,29.88,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2011,28.61,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2012,32.84,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2013,31.88,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2014,30.30,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2015,26.48,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2016,21.08,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2017,17.77,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2018,21.03,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2019,27.03,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2020,24.46,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2021,30.02,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2022,31.01,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2023,44.21,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2024,38.55,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2025,36.41,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Cyprus,2026,28.28,,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Czechia,2001,33.58,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Czechia,2002,35.03,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Czechia,2003,32.97,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Czechia,2004,31.48,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Czechia,2005,32.06,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Czechia,2006,32.44,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Czechia,2007,32.48,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Czechia,2008,28.24,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Czechia,2009,28.08,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Czechia,2010,24.55,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Czechia,2011,26.73,d,
ESTAT:PRC_HICP_IW(1.0),20/05/26 11:00:00,Annual,Administered prices - energy and food,Item weights,Czechia,2012,21.49,d,
