"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",79.678476,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",82.184865,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",84.860512,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",86.47586,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",88.389252,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",90.82097,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",93.323564,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",95.532878,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",96.524121,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",97.455523,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.011601,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.254719,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.620522,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",99.926634,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",101.533812,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",103.372014,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",108.641298,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2021","2021","IDX","Index","0","Units","2015_100","2015=100",106.923439,,
"ITA","Italy","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2022","2022","IDX","Index","0","Units","2015_100","2015=100",109.595627,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",58.882139,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",61.202542,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",61.336115,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",60.590728,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",61.363479,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",63.749133,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",67.462092,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",69.7604,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",70.301427,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",71.54554,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",74.746304,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",76.309611,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",76.906884,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",82.974885,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",87.694275,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",87.525906,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",92.554737,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",94.512564,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",96.241785,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.185865,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",98.821455,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",103.98041,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",109.048476,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",111.735002,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",115.904557,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2021","2021","IDX","Index","0","Units","2015_100","2015=100",117.056668,,
"LUX","Luxembourg","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2022","2022","IDX","Index","0","Units","2015_100","2015=100",126.261964,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",52.693148,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",54.91161,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",55.913027,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",56.509775,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",59.223312,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",62.268069,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",64.727456,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",67.444253,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",68.464182,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",70.96906,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",74.881009,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",78.035944,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",80.734233,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",82.89839,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",87.436584,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",88.738447,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",92.184572,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",93.766184,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",97.228498,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.946142,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.787924,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",104.479586,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",107.737607,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",110.175347,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",117.984123,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2021","2021","IDX","Index","0","Units","2015_100","2015=100",119.125497,,
"LUX","Luxembourg","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2022","2022","IDX","Index","0","Units","2015_100","2015=100",126.758299,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",73.424049,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",73.817594,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",74.408394,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",75.425963,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",76.886268,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",79.437628,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",81.195712,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",84.782039,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",86.731262,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",86.733885,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",86.856311,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",87.287961,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",89.18197,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",92.071195,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",97.169479,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",96.087823,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",97.150278,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",99.930259,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",100.632755,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",100.833265,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.019571,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.595552,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.862032,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",107.191466,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",115.005123,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2021","2021","IDX","Index","0","Units","2015_100","2015=100",111.792248,,
"NLD","Netherlands","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2022","2022","IDX","Index","0","Units","2015_100","2015=100",115.997502,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",58.267686,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",58.796544,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",60.575756,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",62.911931,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",65.545378,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",69.909197,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",72.178205,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",75.916333,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",78.687173,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",80.046685,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",82.073826,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",83.708496,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",86.288955,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",89.595893,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",92.424192,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",93.282759,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",94.918601,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",97.489396,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",98.920769,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.851801,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.862042,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.988843,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.929336,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",106.543099,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",114.475819,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2021","2021","IDX","Index","0","Units","2015_100","2015=100",114.36907,,
"NLD","Netherlands","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2022","2022","IDX","Index","0","Units","2015_100","2015=100",119.120589,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",66.094727,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",66.24241,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",67.159762,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",66.204798,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",67.51742,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",68.172243,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",70.064553,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",70.221352,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",70.979385,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",69.191231,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",69.502716,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",71.380006,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",72.732587,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",74.575004,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",77.799516,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",81.816826,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",84.892655,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",88.19235,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",94.264146,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",93.854348,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",96.163726,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",97.528415,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",97.432516,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",97.830182,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.115803,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",105.811392,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",107.687292,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",109.692037,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",115.148238,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",118.183071,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs, hours based","2015Y","Index","2021","2021","IDX","Index","0","Units","2015_100","2015=100",127.224958,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",49.60632,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",48.846876,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",51.409928,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",51.856912,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",53.179298,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",54.118419,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",55.802576,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",57.844131,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",57.535864,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",56.739074,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",58.749294,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",61.476223,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",63.840596,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",66.698936,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",69.290252,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",72.695029,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",76.375558,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",82.472748,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",85.332097,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",89.449174,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",90.876452,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",93.912358,,
